,,,,,,,,,,,,,,,VALIDAZIONE CATEGORIE,,,,,,,,
FITTING,CURVA 45°,10UPW100013,10SAP100013,DN 20,PVDF - PN16 UHP,Welded,ELBOW 45° ,#VALUE!,Pcs,GF (George Fischer),735158632,,,,X,,,,,,,X,
FITTING,CURVA 45°,10UPW100014,10SAP100014,DN 15,PVDF - PN16 UHP,Welded,ELBOW 45° ,#VALUE!,Pcs,GF (George Fischer),735158631,,,,X,,,,,,,X,
FITTING,CURVA 90°,10UPW100015,10SAP100015,DN 63,PVDF - PN16 UHP,Welded,90° BEND,#VALUE!,Pcs,GF (George Fischer),735018737,,,,X,,,,,,,X,
FITTING,CURVA 90°,10UPW100016,10SAP100016,DN 50,PVDF - PN16 UHP,Welded,90° BEND,#VALUE!,Pcs,GF (George Fischer),735018736,,,,X,,,,,,,X,
FITTING,CURVA 90°,10UPW100017,10SAP100017,DN 40,PVDF - PN16 UHP,Welded,90° BEND,#VALUE!,Pcs,GF (George Fischer),735018735,,,,X,,,,,,,X,
FITTING,CURVA 90°,10UPW100018,10SAP100018,DN 32,PVDF - PN16 UHP,Welded,90° BEND,#VALUE!,Pcs,GF (George Fischer),735018734,,,,X,,,,,,,X,
FITTING,CURVA 90°,10UPW100019,10SAP100019,DN 25,PVDF - PN16 UHP,Welded,90° BEND,#VALUE!,Pcs,GF (George Fischer),735018733,,,,X,,,,,,,X,
FITTING,CURVA 90°,10UPW100020,10SAP100020,DN 20,PVDF - PN16 UHP,Welded,90° BEND,#VALUE!,Pcs,GF (George Fischer),735018732,,,,X,,,,,,,X,
FITTING,CURVA 90°,10UPW100021,10SAP100021,DN 15,PVDF - PN16 UHP,Welded,90° BEND,#VALUE!,Pcs,GF (George Fischer),735018731,,,,X,,,,,,,X,
FITTING,CURVA 45°,10UPW100022,10SAP100022,DN 63,PVDF - PN16 UHP,Welded,45° BEND,#VALUE!,Pcs,GF (George Fischer),735158631,,,,X,,,,,,,X,
FITTING,CURVA 45°,10UPW100023,10SAP100023,DN 50,PVDF - PN16 UHP,Welded,45° BEND,#VALUE!,Pcs,GF (George Fischer),735158631,,,,X,,,,,,,X,
FITTING,CURVA 45°,10UPW100024,10SAP100024,DN 40,PVDF - PN16 UHP,Welded,45° BEND,#VALUE!,Pcs,GF (George Fischer),735158631,,,,X,,,,,,,X,
FITTING,CURVA 45°,10UPW100025,10SAP100025,DN 32,PVDF - PN16 UHP,Welded,45° BEND,#VALUE!,Pcs,GF (George Fischer),735158631,,,,X,,,,,,,X,
FITTING,CURVA 45°,10UPW100026,10SAP100026,DN 25,PVDF - PN16 UHP,Welded,45° BEND,#VALUE!,Pcs,GF (George Fischer),735158631,,,,X,,,,,,,X,
FITTING,CURVA 45°,10UPW100027,10SAP100027,DN 20,PVDF - PN16 UHP,Welded,45° BEND,#VALUE!,Pcs,GF (George Fischer),735158631,,,,X,,,,,,,X,
FITTING,CURVA 45°,10UPW100028,10SAP100028,DN 15,PVDF - PN16 UHP,Welded,45° BEND,#VALUE!,Pcs,GF (George Fischer),735158631,,,,X,,,,,,,X,
FITTING,TEE,10UPW100029,10SAP100029,DN 63,PVDF - PN16 UHP,Welded,EQUAL TEE ,,Pcs,GF (George Fischer),735208637,,,,X,,,,,,,X,
FITTING,TEE,10UPW100030,10SAP100030,DN 50,PVDF - PN16 UHP,Welded,EQUAL TEE ,,Pcs,GF (George Fischer),735208636,,,,X,,,,,,,X,
FITTING,TEE,10UPW100031,10SAP100031,DN 40,PVDF - PN16 UHP,Welded,EQUAL TEE ,,Pcs,GF (George Fischer),735208635,,,,X,,,,,,,X,
FITTING,TEE,10UPW100032,10SAP100032,DN 32,PVDF - PN16 UHP,Welded,EQUAL TEE ,,Pcs,GF (George Fischer),735208634,,,,X,,,,,,,X,
FITTING,TEE,10UPW100033,10SAP100033,DN 25,PVDF - PN16 UHP,Welded,EQUAL TEE ,,Pcs,GF (George Fischer),735208633,,,,X,,,,,,,X,
FITTING,TEE,10UPW100034,10SAP100034,DN 20,PVDF - PN16 UHP,Welded,EQUAL TEE ,,Pcs,GF (George Fischer),735208632,,,,X,,,,,,,X,
FITTING,TEE,10UPW100035,10SAP100035,DN 15,PVDF - PN16 UHP,Welded,EQUAL TEE ,,Pcs,GF (George Fischer),735208631,,,,X,,,,,,,X,
FITTING,TEE,10UPW100036,10SAP100036,DN 63 - DN50,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208637+735908612,,,,X,,,,,,,X,
FITTING,TEE,10UPW100037,10SAP100037,DN 63 - DN40,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208637+735908613,,,,X,,,,,,,X,
FITTING,TEE,10UPW100038,10SAP100038,DN 50 - DN 40,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208636+735908609,,,,X,,,,,,,X,
FITTING,TEE,10UPW100039,10SAP100039,DN 50 - DN 32,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208636+735908610,,,,X,,,,,,,X,
FITTING,TEE,10UPW100040,10SAP100040,DN 40 - DN32,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208635+735908606,,,,X,,,,,,,X,
FITTING,TEE,10UPW100041,10SAP100041,DN 40 - DN 25,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208635+735908607,,,,X,,,,,,,X,
FITTING,TEE,10UPW100042,10SAP100042,DN 32 - DN 25,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208634+735908603,,,,X,,,,,,,X,
FITTING,TEE,10UPW100043,10SAP100043,DN 32 - DN 20,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208634+735908604,,,,X,,,,,,,X,
FITTING,TEE,10UPW100044,10SAP100044,DN 25 - DN 20,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208633+735908601,,,,X,,,,,,,X,
FITTING,TEE,10UPW100045,10SAP100045,DN 25 - DN 15,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208633+735908602,,,,X,,,,,,,X,
FITTING,TEE,10UPW100046,10SAP100046,DN 20 - DN 15,PVDF - PN16 UHP,Welded,REDUCING TEE,,Pcs,GF (George Fischer),735208632+735908600,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100047,10SAP100047,DN 63 - DN50,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908612,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100048,10SAP100048,DN 63 - DN40,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908613,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100049,10SAP100049,DN 50 - DN 40,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908613,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100050,10SAP100050,DN 50 - DN 32,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908610,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100051,10SAP100051,DN 40 - DN32,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908606,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100052,10SAP100052,DN 40 - DN 25,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908607,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100053,10SAP100053,DN 32 - DN 25,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908603,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100054,10SAP100054,DN 32 - DN 20,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908604,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100055,10SAP100055,DN 25 - DN 20,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908601,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100056,10SAP100056,DN 25 - DN 15,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908602,,,,X,,,,,,,X,
FITTING,RIDUZIONI,10UPW100057,10SAP100057,DN 20 - DN 15,PVDF - PN16 UHP,Welded,CONCENTRIC REDUCER,,Pcs,GF (George Fischer),735908600,,,,X,,,,,,,X,
FITTING,UNION,10UPW100058,10SAP100058,DN 63,PVDF - PN16 UHP - ORING BIANCA,Welded,UNION 3 PCS,#VALUE!,Pcs,GF (George Fischer),735528637,,,,X,,,,,,,X,
FITTING,UNION,10UPW100059,10SAP100059,DN 50,PVDF - PN16 UHP - ORING BIANCA,Welded,UNION 3 PCS,#VALUE!,Pcs,GF (George Fischer),735528631,,,,X,,,,,,,X,
FITTING,UNION,10UPW100060,10SAP100060,DN 40,PVDF - PN16 UHP - ORING BIANCA,Welded,UNION 3 PCS,#VALUE!,Pcs,GF (George Fischer),735528630,,,,X,,,,,,,X,
FITTING,UNION,10UPW100061,10SAP100061,DN 32,PVDF - PN16 UHP - ORING BIANCA,Welded,UNION 3 PCS,#VALUE!,Pcs,GF (George Fischer),735528629,,,,X,,,,,,,X,
FITTING,UNION,10UPW100062,10SAP100062,DN 25,PVDF - PN16 UHP - ORING BIANCA,Welded,UNION 3 PCS,#VALUE!,Pcs,GF (George Fischer),735528628,,,,X,,,,,,,X,
FITTING,UNION,10UPW100063,10SAP100063,DN 20,PVDF - PN16 UHP - ORING BIANCA,Welded,UNION 3 PCS,#VALUE!,Pcs,GF (George Fischer),735528627,,,,X,,,,,,,X,
FITTING,UNION,10UPW100064,10SAP100064,DN 15,PVDF - PN16 UHP - ORING BIANCA,Welded,UNION 3 PCS,#VALUE!,Pcs,GF (George Fischer),735528626,,,,X,,,,,,,X,
FITTING,Tube - PFA / FLARE ADAPTER,10UPW100065,10SAP100065,"DN 15 x 1/4""",PVDF - PN16 UHP ,Welded - Flare,Tube - PFA / FLARE ADAPTER,,Pcs,GF (George Fischer),735598430,,,,X,,,,,,,X,
FITTING,Tube - PFA / FLARE ADAPTER,10UPW100066,10SAP100066,"DN 15 x 3/8""",PVDF - PN16 UHP ,Welded - Flare,Tube - PFA / FLARE ADAPTER,,Pcs,GF (George Fischer),735598431,,,,X,,,,,,,X,
FITTING,Tube - PFA / FLARE ADAPTER,10UPW100067,10SAP100067,"DN 15 x 1/2""",PVDF - PN16 UHP ,Welded - Flare,Tube - PFA / FLARE ADAPTER,,Pcs,GF (George Fischer),735598432,,,,X,,,,,,,X,
FITTING,Tube - PFA / FLARE ADAPTER,10UPW100068,10SAP100068,"DN 20 x 1/2""",PVDF - PN16 UHP ,Welded - Flare,Tube - PFA / FLARE ADAPTER,,Pcs,GF (George Fischer),735598437,,,,X,,,,,,,X,
FITTING,Tube - PFA / FLARE ADAPTER,10UPW100069,10SAP100069,"DN 20 x 3/4""",PVDF - PN16 UHP ,Welded - Flare,Tube - PFA / FLARE ADAPTER,,Pcs,GF (George Fischer),735598438,,,,X,,,,,,,X,
FITTING,Tube - PFA / FLARE ADAPTER,10UPW100070,10SAP100070,"DN 25 x 1/2""",PVDF - PN16 UHP ,Welded - Flare,Tube - PFA / FLARE ADAPTER,,Pcs,GF (George Fischer),735598442,,,,X,,,,,,,X,
FITTING,Tube - PFA / FLARE ADAPTER,10UPW100071,10SAP100071,"DN 25 x 3/4""",PVDF - PN16 UHP ,Welded - Flare,Tube - PFA / FLARE ADAPTER,,Pcs,GF (George Fischer),735598443,,,,X,,,,,,,X,
FITTING,Tube - PFA / FLARE ADAPTER,10UPW100072,10SAP100072,"DN 25 x 1""",PVDF - PN16 UHP ,Welded - Flare,Tube - PFA / FLARE ADAPTER,,Pcs,GF (George Fischer),735598444,,,,X,,,,,,,X,
INSTRUMENT,FLOWMETER,10UPW100076,10SAP100076,,PVDF - PN16 UHP - ORING BIANCA,Union End,FLOWMETER,,Pcs,GF (George Fischer),198335160,,,,X,,,,,,,,
INSTRUMENT,FLOWMETER,10UPW100077,10SAP100077,,PVDF - PN16 UHP - ORING BIANCA,Union End,FLOWMETER,,Pcs,GF (George Fischer),198335161,,,,X,,,,,,,,
INSTRUMENT,FLOWMETER,10UPW100078,10SAP100078,,PVDF - PN16 UHP - ORING BIANCA,Union End,FLOWMETER,,Pcs,GF (George Fischer),198335162,,,,X,,,,,,,,
INSTRUMENT,FLOWMETER,10UPW100079,10SAP100079,,PVDF - PN16 UHP - ORING BIANCA,Union End,FLOWMETER,,Pcs,GF (George Fischer),198335163,,,,X,,,,,,,,
INSTRUMENT,FLOWMETER,10UPW100080,10SAP100080,,PVDF - PN16 UHP - ORING BIANCA,Union End,FLOWMETER,,Pcs,GF (George Fischer),198335164,,,,X,,,,,,,,
PRESSURE REGULATOR,PRESSURE REGULATOR,10UPW100081,10SAP100081,DN 50,PVDF - PN16 UHP - ORING BIANCA,Union End,PRESSURE REGULATOR,#VALUE!,Pcs,GF (George Fischer),180582017,,,,X,,,,,,,,
PRESSURE REGULATOR,PRESSURE REGULATOR,10UPW100082,10SAP100082,DN 40,PVDF - PN16 UHP - ORING BIANCA,Union End,PRESSURE REGULATOR,#VALUE!,Pcs,GF (George Fischer),180582016,,,,X,,,,,,,,
PRESSURE REGULATOR,PRESSURE REGULATOR,10UPW100083,10SAP100083,DN 32,PVDF - PN16 UHP - ORING BIANCA,Union End,PRESSURE REGULATOR,#VALUE!,Pcs,GF (George Fischer),180582015,,,,X,,,,,,,,
PRESSURE REGULATOR,PRESSURE REGULATOR,10UPW100084,10SAP100084,DN 25,PVDF - PN16 UHP - ORING BIANCA,Union End,PRESSURE REGULATOR,#VALUE!,Pcs,GF (George Fischer),180582014,,,,X,,,,,,,,
PRESSURE REGULATOR,PRESSURE REGULATOR,10UPW100085,10SAP100085,DN 20,PVDF - PN16 UHP - ORING BIANCA,Union End,PRESSURE REGULATOR,#VALUE!,Pcs,GF (George Fischer),180582013,,,,X,,,,,,,,
PRESSURE REGULATOR,PRESSURE REGULATOR,10UPW100086,10SAP100086,DN 15,PVDF - PN16 UHP - ORING BIANCA,Union End,PRESSURE REGULATOR,#VALUE!,Pcs,GF (George Fischer),180582012,,,,X,,,,,,,,
TUBO,TUBO,10UPW100087,10SAP100087,DN 63,PVDF - PN16 UHP,Welded,TUBE,#VALUE!,Metri,GF (George Fischer),175481209S,,,,X,,,,,,,X,
TUBO,TUBO,10UPW100088,10SAP100088,DN 50,PVDF - PN16 UHP,Welded,TUBE,#VALUE!,Metri,GF (George Fischer),175481208S,,,,X,,,,,,,X,
TUBO,TUBO,10UPW100089,10SAP100089,DN 40,PVDF - PN16 UHP,Welded,TUBE,#VALUE!,Metri,GF (George Fischer),175481207S,,,,X,,,,,,,X,
TUBO,TUBO,10UPW100090,10SAP100090,DN 32,PVDF - PN16 UHP,Welded,TUBE,#VALUE!,Metri,GF (George Fischer),175481206S,,,,X,,,,,,,X,
TUBO,TUBO,10UPW100091,10SAP100091,DN 25,PVDF - PN16 UHP,Welded,TUBE,#VALUE!,Metri,GF (George Fischer),175481205S,,,,X,,,,,,,X,
TUBO,TUBO,10UPW100092,10SAP100092,DN 20,PVDF - PN16 UHP,Welded,TUBE,#VALUE!,Metri,GF (George Fischer),175481204S,,,,X,,,,,,,X,
TUBO,TUBO,10UPW100093,10SAP100093,DN 15,PVDF - PN16 UHP,Welded,TUBE,#VALUE!,Metri,GF (George Fischer),175481203S,,,,X,,,,,,,X,
VALVE,2 WAY DIA. VALVE,10UPW100094,10SAP100094,DN 63,PVDF - PN16 UHP - ORING BIANCA,Union End,2 WAY DIA. VALVE,#VALUE!,Pcs,GF (George Fischer),175317453,,,,X,,,,,,,,
VALVE,2 WAY DIA. VALVE,10UPW100095,10SAP100095,DN 50,PVDF - PN16 UHP - ORING BIANCA,Union End,2 WAY DIA. VALVE,#VALUE!,Pcs,GF (George Fischer),181514137,,,,X,,,,,,,,
VALVE,2 WAY DIA. VALVE,10UPW100096,10SAP100096,DN 40,PVDF - PN16 UHP - ORING BIANCA,Union End,2 WAY DIA. VALVE,#VALUE!,Pcs,GF (George Fischer),181514136,,,,X,,,,,,,,
VALVE,2 WAY DIA. VALVE,10UPW100097,10SAP100097,DN 32,PVDF - PN16 UHP - ORING BIANCA,Union End,2 WAY DIA. VALVE,#VALUE!,Pcs,GF (George Fischer),181514135,,,,X,,,,,,,,
VALVE,2 WAY DIA. VALVE,10UPW100098,10SAP100098,DN 25,PVDF - PN16 UHP - ORING BIANCA,Union End,2 WAY DIA. VALVE,#VALUE!,Pcs,GF (George Fischer),181514134,,,,X,,,,,,,,
VALVE,2 WAY DIA. VALVE,10UPW100099,10SAP100099,DN 20,PVDF - PN16 UHP - ORING BIANCA,Union End,2 WAY DIA. VALVE,#VALUE!,Pcs,GF (George Fischer),181514133,,,,X,,,,,,,,
VALVE,2 WAY DIA. VALVE,10UPW100100,10SAP100100,DN 15,PVDF - PN16 UHP - ORING BIANCA,Union End,2 WAY DIA. VALVE,#VALUE!,Pcs,GF (George Fischer),181514132,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100101,10SAP100101,DN 50 - DN 50,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519330,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100102,10SAP100102,DN 50 - DN 40,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519329,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100103,10SAP100103,DN 50 - DN 32,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519328,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100104,10SAP100104,DN 40 - DN 40,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519322,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100105,10SAP100105,DN 40 - DN32,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519321,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100106,10SAP100106,DN 40 - DN 25,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519320,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100107,10SAP100107,DN 32 - DN 32,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519315,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100108,10SAP100108,DN 32 - DN 25,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519314,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100109,10SAP100109,DN 32 - DN 20,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519313,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100110,10SAP100110,DN 25 - DN 25,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519309,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100111,10SAP100111,DN 25 - DN 20,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519308,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100112,10SAP100112,DN 25 - DN 15,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519307,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100113,10SAP100113,DN 20 - DN 20,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519304,,,,X,,,,,,,,
VALVE,3 WAY DIA.VALVE,10UPW100114,10SAP100114,DN 20 - DN 15,PVDF - PN16 UHP ,Welded,3 WAY DIA.VALVE,#VALUE!,Pcs,GF (George Fischer),180519303,,,,X,,,,,,,,
